Date,Country,City,Sessions,Users,Pageviews,BounceRate,AvgSessionDuration,Source,Medium,Device,Browser
2024-05-19,South Africa,Cape Town,740,296,1478,0.55,300,google,social,Desktop,Firefox
2024-05-19,India,Mumbai,918,715,1172,0.58,147,tiktok,social,Tablet,Firefox
2024-05-19,Germany,Berlin,710,304,2837,0.63,116,linkedin,social,Desktop,Firefox
2024-05-19,Brazil,São Paulo,474,556,2956,0.45,72,email,cpc,Tablet,Brave
2024-05-19,USA,New York,336,618,1268,0.59,86,tiktok,cpc,Desktop,Safari
2024-05-19,Germany,Berlin,584,891,2127,0.54,121,email,organic,Tablet,Opera
2024-05-19,USA,Los Angeles,793,296,1930,0.53,248,facebook,organic,Mobile,Chrome
2024-05-19,USA,Los Angeles,545,665,1383,0.53,106,google,organic,Tablet,Chrome
2024-05-19,UK,London,888,712,2527,0.65,269,instagram,cpc,Mobile,Opera
2024-05-19,Brazil,São Paulo,632,686,2070,0.6,107,facebook,social,Mobile,Safari
2024-05-18,USA,Los Angeles,922,405,1747,0.46,254,direct,organic,Mobile,Chrome
2024-05-18,India,Mumbai,955,866,2996,0.66,116,linkedin,referral,Desktop,Edge
2024-05-18,India,Mumbai,589,265,1402,0.42,224,email,email,Desktop,Opera
2024-05-18,USA,Los Angeles,327,470,2871,0.32,262,email,social,Mobile,Safari
2024-05-18,UK,London,544,286,1350,0.66,146,linkedin,social,Tablet,Opera
2024-05-18,France,Paris,735,324,1694,0.51,266,instagram,cpc,Tablet,Brave
2024-05-18,France,Paris,315,533,2678,0.5,158,email,organic,Desktop,Chrome
2024-05-18,Germany,Berlin,556,889,1606,0.54,281,instagram,cpc,Desktop,Firefox
2024-05-18,USA,New York,518,663,2857,0.39,118,linkedin,organic,Desktop,Brave
2024-05-18,France,Paris,734,798,2857,0.53,243,google,organic,Mobile,Opera
2024-05-17,UK,London,797,703,1999,0.57,65,instagram,cpc,Mobile,Opera
2024-05-17,Brazil,São Paulo,490,282,2537,0.39,81,email,organic,Mobile,Firefox
2024-05-17,Canada,Toronto,687,717,1881,0.68,127,google,social,Desktop,Opera
2024-05-17,USA,New York,816,513,1237,0.54,105,google,referral,Mobile,Firefox
2024-05-17,France,Paris,708,437,2090,0.62,135,instagram,cpc,Mobile,Opera
2024-05-17,UK,London,906,694,1025,0.44,177,google,referral,Desktop,Safari
2024-05-17,Canada,Toronto,517,595,1384,0.5,109,direct,email,Desktop,Safari
2024-05-17,USA,Los Angeles,814,565,2343,0.69,105,tiktok,email,Mobile,Edge
2024-05-17,Germany,Berlin,620,760,1309,0.67,130,tiktok,organic,Desktop,Opera
2024-05-17,Brazil,São Paulo,737,836,2628,0.36,283,facebook,social,Tablet,Opera
2024-05-16,France,Paris,945,256,2429,0.6,259,instagram,cpc,Tablet,Chrome
2024-05-16,Canada,Toronto,419,273,1645,0.59,260,instagram,email,Mobile,Opera
2024-05-16,USA,New York,969,830,2181,0.4,86,instagram,referral,Desktop,Brave
2024-05-16,USA,New York,392,712,1863,0.48,110,linkedin,email,Mobile,Firefox
2024-05-16,Australia,Sydney,730,683,2361,0.52,99,instagram,organic,Desktop,Edge
2024-05-16,Canada,Toronto,987,709,1735,0.33,98,instagram,cpc,Desktop,Brave
2024-05-16,Canada,Toronto,783,317,2142,0.64,237,email,referral,Tablet,Opera
2024-05-16,Germany,Berlin,715,514,2326,0.6,93,linkedin,email,Mobile,Chrome
2024-05-16,Canada,Toronto,763,296,1320,0.49,181,facebook,social,Mobile,Edge
2024-05-16,USA,New York,630,649,2926,0.35,147,google,organic,Desktop,Safari
2024-05-15,Germany,Berlin,597,301,1557,0.51,76,tiktok,referral,Mobile,Edge
2024-05-15,Canada,Toronto,378,433,2589,0.49,222,email,organic,Mobile,Chrome
2024-05-15,UK,London,314,491,1113,0.66,193,direct,organic,Mobile,Brave
2024-05-15,Germany,Berlin,803,703,2141,0.6,74,tiktok,social,Mobile,Brave
2024-05-15,Germany,Berlin,756,756,2547,0.38,181,google,organic,Tablet,Opera
2024-05-15,USA,New York,923,855,2531,0.57,98,direct,email,Tablet,Firefox
2024-05-15,UK,London,499,692,1646,0.39,192,google,email,Tablet,Chrome
2024-05-15,Brazil,São Paulo,660,373,1556,0.63,75,email,email,Mobile,Safari
2024-05-15,India,Mumbai,383,513,1235,0.65,183,linkedin,cpc,Tablet,Chrome
2024-05-15,India,Mumbai,881,432,1411,0.49,187,direct,referral,Mobile,Edge
2024-05-14,UK,London,810,460,2106,0.42,160,instagram,cpc,Desktop,Opera
2024-05-14,Canada,Toronto,799,791,2681,0.44,214,facebook,email,Desktop,Safari
2024-05-14,Canada,Toronto,679,448,2200,0.36,110,direct,referral,Desktop,Firefox
2024-05-14,Brazil,São Paulo,836,567,2358,0.41,174,instagram,referral,Tablet,Edge
2024-05-14,UK,London,478,415,1313,0.45,111,instagram,referral,Desktop,Edge
2024-05-14,USA,New York,486,797,2804,0.33,134,instagram,social,Mobile,Chrome
2024-05-14,Brazil,São Paulo,342,541,2975,0.48,283,tiktok,organic,Mobile,Chrome
2024-05-14,Germany,Berlin,520,335,2913,0.46,258,facebook,cpc,Tablet,Opera
2024-05-14,Canada,Toronto,447,378,1262,0.51,256,email,cpc,Desktop,Edge
2024-05-14,South Africa,Cape Town,689,479,1936,0.45,169,instagram,social,Desktop,Safari
2024-05-13,USA,Los Angeles,432,834,1011,0.41,174,facebook,email,Tablet,Opera
2024-05-13,Brazil,São Paulo,730,828,2290,0.59,128,google,email,Mobile,Firefox
2024-05-13,Brazil,São Paulo,942,466,2579,0.32,252,facebook,cpc,Mobile,Edge
2024-05-13,Canada,Toronto,606,442,1906,0.47,268,tiktok,organic,Tablet,Brave
2024-05-13,Canada,Toronto,622,784,2902,0.31,290,google,referral,Desktop,Brave
2024-05-13,Brazil,São Paulo,476,417,2244,0.41,87,google,organic,Mobile,Edge
2024-05-13,Australia,Sydney,888,697,2760,0.58,225,instagram,organic,Mobile,Edge
2024-05-13,Canada,Toronto,370,861,2969,0.34,171,direct,social,Desktop,Brave
2024-05-13,Germany,Berlin,416,755,2538,0.44,237,email,social,Mobile,Firefox
2024-05-13,India,Mumbai,670,503,2256,0.5,274,tiktok,referral,Tablet,Safari
2024-05-12,Canada,Toronto,541,633,2878,0.68,166,google,referral,Tablet,Safari
2024-05-12,Brazil,São Paulo,901,873,2338,0.63,176,instagram,referral,Mobile,Edge
2024-05-12,Brazil,São Paulo,477,675,1228,0.52,179,tiktok,organic,Mobile,Firefox
2024-05-12,Germany,Berlin,552,554,1899,0.69,68,instagram,social,Tablet,Opera
2024-05-12,Canada,Toronto,792,728,1688,0.37,244,tiktok,referral,Mobile,Firefox
2024-05-12,France,Paris,843,501,1728,0.42,127,linkedin,cpc,Mobile,Edge
2024-05-12,South Africa,Cape Town,390,321,1513,0.55,161,instagram,referral,Tablet,Brave
2024-05-12,France,Paris,379,440,1277,0.34,62,linkedin,organic,Desktop,Brave
2024-05-12,Germany,Berlin,450,297,1634,0.32,133,google,cpc,Desktop,Safari
2024-05-12,Australia,Sydney,787,263,2361,0.46,113,linkedin,organic,Tablet,Brave
2024-05-11,USA,New York,525,483,2537,0.34,203,email,referral,Desktop,Chrome
2024-05-11,India,Mumbai,604,443,1501,0.56,229,instagram,email,Tablet,Edge
2024-05-11,Germany,Berlin,785,467,1123,0.33,230,tiktok,organic,Mobile,Firefox
2024-05-11,Australia,Sydney,610,551,1319,0.63,225,direct,organic,Tablet,Chrome
2024-05-11,USA,Los Angeles,479,701,2304,0.61,92,email,referral,Tablet,Firefox
2024-05-11,India,Mumbai,691,369,1266,0.43,201,direct,cpc,Desktop,Brave
2024-05-11,Brazil,São Paulo,423,631,2820,0.48,294,email,cpc,Mobile,Chrome
2024-05-11,Brazil,São Paulo,503,599,2857,0.46,133,tiktok,social,Mobile,Safari
2024-05-11,India,Mumbai,618,584,1057,0.59,133,direct,referral,Desktop,Brave
2024-05-11,Germany,Berlin,640,815,1752,0.59,116,instagram,referral,Desktop,Brave
2024-05-10,Australia,Sydney,447,842,1660,0.53,170,tiktok,email,Tablet,Edge
2024-05-10,USA,Los Angeles,382,257,1057,0.33,142,email,referral,Tablet,Opera
2024-05-10,Germany,Berlin,309,826,1427,0.68,275,tiktok,cpc,Mobile,Firefox
2024-05-10,Germany,Berlin,665,506,2743,0.68,152,instagram,email,Desktop,Safari
2024-05-10,USA,Los Angeles,554,664,2946,0.67,111,linkedin,cpc,Desktop,Chrome
2024-05-10,Canada,Toronto,491,395,2296,0.34,186,direct,organic,Mobile,Edge
2024-05-10,Germany,Berlin,694,421,2540,0.4,274,instagram,social,Desktop,Chrome
2024-05-10,Canada,Toronto,322,522,1148,0.47,238,linkedin,cpc,Desktop,Chrome
2024-05-10,France,Paris,910,726,1364,0.62,281,email,organic,Desktop,Firefox
2024-05-10,South Africa,Cape Town,624,824,1962,0.52,266,instagram,email,Mobile,Safari
2024-05-09,UK,London,982,409,1381,0.43,135,google,social,Tablet,Edge
2024-05-09,South Africa,Cape Town,892,814,1853,0.44,132,direct,social,Desktop,Chrome
2024-05-09,Australia,Sydney,365,876,1981,0.69,231,google,cpc,Tablet,Opera
2024-05-09,South Africa,Cape Town,876,776,2811,0.56,74,linkedin,social,Mobile,Chrome
2024-05-09,Australia,Sydney,563,713,1193,0.48,280,tiktok,organic,Mobile,Opera
2024-05-09,France,Paris,753,489,1995,0.37,291,facebook,cpc,Mobile,Chrome
2024-05-09,Australia,Sydney,601,630,2150,0.43,251,tiktok,referral,Mobile,Opera
2024-05-09,Germany,Berlin,423,349,2224,0.37,175,facebook,cpc,Desktop,Chrome
2024-05-09,Canada,Toronto,939,687,2571,0.59,173,tiktok,email,Tablet,Brave
2024-05-09,Germany,Berlin,796,330,2620,0.5,88,google,organic,Desktop,Safari
2024-05-08,Brazil,São Paulo,709,278,1652,0.44,183,linkedin,cpc,Tablet,Firefox
2024-05-08,UK,London,457,640,2433,0.52,157,instagram,organic,Tablet,Brave
2024-05-08,UK,London,802,296,1626,0.66,184,instagram,social,Tablet,Opera
2024-05-08,South Africa,Cape Town,439,776,1184,0.37,166,instagram,referral,Tablet,Opera
2024-05-08,Canada,Toronto,719,786,2766,0.7,114,tiktok,email,Mobile,Brave
2024-05-08,USA,New York,466,630,1582,0.31,163,google,social,Tablet,Brave
2024-05-08,Australia,Sydney,601,292,2753,0.32,180,direct,cpc,Tablet,Firefox
2024-05-08,South Africa,Cape Town,743,305,1667,0.31,61,instagram,social,Mobile,Opera
2024-05-08,USA,New York,668,644,1470,0.52,149,email,referral,Tablet,Chrome
2024-05-08,Australia,Sydney,777,561,2115,0.4,274,email,social,Desktop,Firefox
2024-05-07,USA,New York,412,492,1549,0.6,183,linkedin,cpc,Desktop,Brave
2024-05-07,Germany,Berlin,377,809,2490,0.46,193,instagram,organic,Tablet,Chrome
2024-05-07,USA,New York,384,750,1644,0.37,97,instagram,cpc,Mobile,Edge
2024-05-07,Canada,Toronto,458,881,2194,0.4,207,google,referral,Desktop,Opera
2024-05-07,India,Mumbai,358,789,2911,0.51,78,google,organic,Mobile,Opera
2024-05-07,South Africa,Cape Town,864,674,1011,0.63,272,direct,referral,Tablet,Edge
2024-05-07,South Africa,Cape Town,683,342,1284,0.42,77,facebook,social,Tablet,Firefox
2024-05-07,South Africa,Cape Town,344,527,1813,0.54,144,google,email,Mobile,Edge
2024-05-07,Germany,Berlin,597,621,2104,0.38,166,tiktok,cpc,Mobile,Firefox
2024-05-07,Brazil,São Paulo,873,544,1683,0.47,171,direct,cpc,Desktop,Edge
2024-05-06,USA,Los Angeles,753,377,1782,0.59,178,email,email,Mobile,Brave
2024-05-06,Canada,Toronto,646,682,2688,0.37,242,instagram,organic,Tablet,Safari
2024-05-06,USA,Los Angeles,828,705,1623,0.57,207,direct,cpc,Mobile,Opera
2024-05-06,Brazil,São Paulo,329,295,1926,0.43,137,instagram,cpc,Tablet,Brave
2024-05-06,Brazil,São Paulo,794,597,1130,0.66,119,tiktok,organic,Desktop,Firefox
2024-05-06,South Africa,Cape Town,984,455,2260,0.58,254,linkedin,cpc,Mobile,Firefox
2024-05-06,South Africa,Cape Town,564,874,2436,0.58,216,linkedin,social,Desktop,Firefox
2024-05-06,Canada,Toronto,535,430,1863,0.64,126,tiktok,cpc,Desktop,Safari
2024-05-06,Germany,Berlin,782,309,2410,0.66,173,email,referral,Desktop,Firefox
2024-05-06,South Africa,Cape Town,308,415,1775,0.51,115,google,social,Tablet,Edge
2024-05-05,South Africa,Cape Town,855,484,1475,0.5,153,instagram,referral,Tablet,Firefox
2024-05-05,Brazil,São Paulo,413,531,1376,0.35,140,direct,referral,Mobile,Edge
2024-05-05,Australia,Sydney,471,612,2730,0.64,118,google,social,Mobile,Edge
2024-05-05,Germany,Berlin,463,744,1160,0.34,60,email,referral,Mobile,Opera
2024-05-05,Germany,Berlin,461,645,1037,0.61,100,tiktok,organic,Tablet,Firefox
2024-05-05,France,Paris,361,856,2337,0.49,201,tiktok,cpc,Mobile,Firefox
2024-05-05,India,Mumbai,451,412,2265,0.68,279,tiktok,referral,Mobile,Opera
2024-05-05,USA,New York,818,685,2126,0.39,274,instagram,cpc,Tablet,Safari
2024-05-05,USA,New York,526,456,2522,0.62,247,google,social,Tablet,Edge
2024-05-05,Germany,Berlin,982,263,2835,0.41,167,instagram,cpc,Tablet,Safari
2024-05-04,South Africa,Cape Town,922,372,1945,0.33,154,instagram,email,Mobile,Opera
2024-05-04,USA,Los Angeles,765,507,1044,0.68,132,direct,social,Mobile,Brave
2024-05-04,France,Paris,494,598,2109,0.35,138,direct,social,Mobile,Chrome
2024-05-04,France,Paris,997,749,1605,0.44,212,tiktok,email,Desktop,Edge
2024-05-04,France,Paris,983,805,2438,0.42,139,email,referral,Desktop,Brave
2024-05-04,Brazil,São Paulo,348,821,1330,0.33,189,linkedin,referral,Mobile,Opera
2024-05-04,Germany,Berlin,910,821,1267,0.54,279,google,organic,Desktop,Safari
2024-05-04,Canada,Toronto,389,331,2407,0.69,138,facebook,referral,Desktop,Opera
2024-05-04,Brazil,São Paulo,424,767,2844,0.46,197,google,email,Tablet,Edge
2024-05-04,UK,London,901,389,1568,0.33,149,linkedin,cpc,Tablet,Safari
2024-05-03,USA,New York,544,341,1807,0.37,95,email,referral,Mobile,Chrome
2024-05-03,USA,Los Angeles,958,825,2281,0.66,285,tiktok,referral,Mobile,Edge
2024-05-03,South Africa,Cape Town,852,598,1553,0.36,230,linkedin,social,Mobile,Chrome
2024-05-03,UK,London,639,740,2700,0.69,126,email,organic,Tablet,Safari
2024-05-03,France,Paris,498,743,2361,0.47,155,facebook,cpc,Tablet,Brave
2024-05-03,Brazil,São Paulo,870,802,2318,0.66,124,direct,cpc,Mobile,Edge
2024-05-03,Germany,Berlin,907,698,1290,0.51,252,instagram,organic,Mobile,Edge
2024-05-03,Canada,Toronto,335,330,1332,0.66,212,instagram,social,Tablet,Safari
2024-05-03,Germany,Berlin,824,764,2289,0.31,97,direct,social,Mobile,Safari
2024-05-03,USA,New York,586,408,2453,0.5,254,facebook,cpc,Tablet,Firefox
2024-05-02,Australia,Sydney,472,557,1753,0.5,285,linkedin,organic,Desktop,Edge
2024-05-02,Canada,Toronto,901,676,1078,0.52,150,instagram,social,Desktop,Safari
2024-05-02,USA,New York,977,571,2966,0.57,215,linkedin,referral,Tablet,Edge
2024-05-02,Canada,Toronto,931,660,1375,0.39,207,linkedin,cpc,Mobile,Chrome
2024-05-02,France,Paris,730,421,1169,0.63,258,linkedin,cpc,Mobile,Firefox
2024-05-02,Brazil,São Paulo,791,262,2999,0.69,225,google,social,Desktop,Opera
2024-05-02,Germany,Berlin,782,829,1748,0.42,127,google,referral,Mobile,Chrome
2024-05-02,USA,Los Angeles,738,618,1574,0.52,67,direct,social,Mobile,Safari
2024-05-02,USA,New York,357,711,2990,0.61,288,tiktok,organic,Desktop,Brave
2024-05-02,Germany,Berlin,908,322,1717,0.43,82,google,email,Desktop,Safari
2024-05-01,India,Mumbai,459,885,2868,0.63,169,google,cpc,Tablet,Brave
2024-05-01,UK,London,740,564,1443,0.46,168,tiktok,organic,Mobile,Brave
2024-05-01,USA,Los Angeles,874,395,1902,0.69,236,google,social,Mobile,Edge
2024-05-01,France,Paris,395,393,2812,0.56,230,instagram,referral,Desktop,Edge
2024-05-01,USA,Los Angeles,506,636,1422,0.44,214,linkedin,email,Desktop,Edge
2024-05-01,UK,London,519,596,1167,0.46,297,direct,organic,Mobile,Firefox
2024-05-01,Australia,Sydney,452,589,1227,0.62,202,linkedin,social,Mobile,Brave
2024-05-01,France,Paris,892,273,1598,0.41,236,linkedin,organic,Tablet,Opera
2024-05-01,Brazil,São Paulo,738,821,2888,0.5,171,facebook,email,Tablet,Firefox
2024-05-01,South Africa,Cape Town,309,717,2763,0.65,220,email,referral,Mobile,Firefox
2024-04-30,South Africa,Cape Town,668,560,2561,0.47,63,email,referral,Mobile,Opera
2024-04-30,India,Mumbai,382,317,1201,0.56,205,google,referral,Tablet,Brave
2024-04-30,Australia,Sydney,754,804,1420,0.51,291,direct,social,Tablet,Brave
2024-04-30,South Africa,Cape Town,761,441,2112,0.47,191,facebook,organic,Tablet,Safari
2024-04-30,Brazil,São Paulo,320,461,2279,0.59,146,tiktok,cpc,Mobile,Firefox
2024-04-30,UK,London,345,411,1979,0.46,214,google,cpc,Desktop,Edge
2024-04-30,Brazil,São Paulo,537,304,1864,0.64,250,instagram,social,Tablet,Chrome
2024-04-30,Australia,Sydney,335,765,1637,0.54,246,linkedin,organic,Desktop,Opera
2024-04-30,India,Mumbai,890,351,1063,0.43,211,instagram,organic,Mobile,Brave
2024-04-30,Brazil,São Paulo,424,430,1530,0.63,288,google,organic,Mobile,Firefox
2024-04-29,USA,New York,445,300,1004,0.62,115,google,organic,Desktop,Brave
2024-04-29,India,Mumbai,573,354,2794,0.4,97,tiktok,email,Mobile,Safari
2024-04-29,Australia,Sydney,918,354,1675,0.6,174,email,organic,Mobile,Safari
2024-04-29,Australia,Sydney,468,334,2419,0.36,269,instagram,organic,Desktop,Edge
2024-04-29,USA,Los Angeles,874,277,2002,0.38,203,facebook,referral,Mobile,Opera
2024-04-29,Australia,Sydney,615,859,2507,0.52,230,facebook,email,Mobile,Edge
2024-04-29,UK,London,371,275,1019,0.49,214,instagram,email,Tablet,Chrome
2024-04-29,Canada,Toronto,505,812,1510,0.39,228,tiktok,organic,Desktop,Opera
2024-04-29,South Africa,Cape Town,600,420,2915,0.38,103,email,cpc,Desktop,Brave
2024-04-29,Australia,Sydney,373,671,2802,0.68,158,google,referral,Desktop,Opera
2024-04-28,Canada,Toronto,512,277,1554,0.61,244,facebook,social,Desktop,Firefox
2024-04-28,Brazil,São Paulo,323,597,1938,0.32,146,instagram,referral,Tablet,Edge
2024-04-28,UK,London,553,250,1536,0.55,239,linkedin,referral,Desktop,Edge
2024-04-28,Germany,Berlin,841,327,1013,0.43,173,instagram,referral,Desktop,Brave
2024-04-28,USA,Los Angeles,627,524,2150,0.47,205,email,referral,Tablet,Opera
2024-04-28,USA,Los Angeles,715,534,1581,0.46,196,email,email,Mobile,Edge
2024-04-28,Germany,Berlin,531,505,2518,0.4,241,linkedin,cpc,Mobile,Brave
2024-04-28,South Africa,Cape Town,788,494,1078,0.4,216,direct,organic,Tablet,Edge
2024-04-28,Canada,Toronto,536,842,1361,0.42,165,facebook,social,Tablet,Brave
2024-04-28,India,Mumbai,613,613,2212,0.36,283,facebook,cpc,Tablet,Brave
2024-04-27,South Africa,Cape Town,418,674,2631,0.49,278,google,cpc,Tablet,Safari
2024-04-27,Australia,Sydney,836,558,1545,0.68,260,linkedin,cpc,Desktop,Brave
2024-04-27,South Africa,Cape Town,866,319,2546,0.42,128,direct,social,Mobile,Edge
2024-04-27,Germany,Berlin,400,679,1440,0.39,228,email,email,Desktop,Firefox
2024-04-27,South Africa,Cape Town,372,436,2421,0.58,272,instagram,email,Mobile,Brave
2024-04-27,Brazil,São Paulo,828,380,2432,0.31,152,email,referral,Tablet,Chrome
2024-04-27,UK,London,847,403,2597,0.4,188,email,referral,Tablet,Brave
2024-04-27,Canada,Toronto,579,558,2890,0.39,106,tiktok,email,Desktop,Brave
2024-04-27,India,Mumbai,829,395,1275,0.64,189,google,referral,Desktop,Chrome
2024-04-27,South Africa,Cape Town,389,650,2673,0.57,149,email,organic,Tablet,Chrome
2024-04-26,South Africa,Cape Town,754,369,2561,0.31,188,direct,organic,Tablet,Edge
2024-04-26,South Africa,Cape Town,781,670,1277,0.33,231,instagram,cpc,Mobile,Firefox
2024-04-26,India,Mumbai,378,654,2816,0.42,106,tiktok,email,Tablet,Safari
2024-04-26,USA,Los Angeles,761,793,2805,0.69,117,facebook,cpc,Mobile,Firefox
2024-04-26,France,Paris,640,260,1159,0.56,247,tiktok,social,Mobile,Edge
2024-04-26,Australia,Sydney,879,770,2656,0.39,223,tiktok,social,Desktop,Edge
2024-04-26,Australia,Sydney,787,486,2302,0.57,165,facebook,email,Desktop,Edge
2024-04-26,Australia,Sydney,789,855,2905,0.67,113,instagram,social,Desktop,Chrome
2024-04-26,Australia,Sydney,313,338,2458,0.48,238,facebook,email,Tablet,Brave
2024-04-26,Brazil,São Paulo,555,483,1969,0.42,273,instagram,email,Desktop,Safari
2024-04-25,France,Paris,876,508,1689,0.38,230,google,cpc,Mobile,Chrome
2024-04-25,South Africa,Cape Town,421,280,1519,0.7,288,facebook,social,Tablet,Opera
2024-04-25,India,Mumbai,702,743,1587,0.59,166,tiktok,organic,Mobile,Chrome
2024-04-25,Australia,Sydney,800,573,2659,0.64,192,linkedin,referral,Desktop,Brave
2024-04-25,Canada,Toronto,650,324,2125,0.46,115,linkedin,email,Tablet,Chrome
2024-04-25,Australia,Sydney,783,581,2682,0.48,290,tiktok,organic,Mobile,Edge
2024-04-25,Australia,Sydney,931,643,2344,0.58,203,tiktok,social,Mobile,Opera
2024-04-25,France,Paris,475,289,2716,0.32,230,email,email,Tablet,Safari
2024-04-25,France,Paris,693,591,1067,0.4,75,facebook,organic,Desktop,Chrome
2024-04-25,India,Mumbai,443,829,2535,0.35,72,email,email,Mobile,Opera
2024-04-24,USA,New York,972,401,2444,0.51,136,google,cpc,Mobile,Edge
2024-04-24,South Africa,Cape Town,364,778,1928,0.55,246,direct,cpc,Mobile,Edge
2024-04-24,USA,New York,373,255,2327,0.67,115,tiktok,email,Desktop,Edge
2024-04-24,Australia,Sydney,801,624,2315,0.35,100,google,social,Mobile,Edge
2024-04-24,France,Paris,979,461,1523,0.52,148,facebook,referral,Tablet,Opera
2024-04-24,Brazil,São Paulo,412,834,1584,0.64,200,facebook,organic,Mobile,Safari
2024-04-24,USA,Los Angeles,876,367,1271,0.54,77,linkedin,referral,Desktop,Firefox
2024-04-24,Canada,Toronto,891,866,2363,0.38,250,tiktok,cpc,Desktop,Firefox
2024-04-24,UK,London,859,723,1243,0.3,272,tiktok,email,Tablet,Chrome
2024-04-24,USA,Los Angeles,412,882,1158,0.51,86,facebook,cpc,Tablet,Firefox
2024-04-23,Canada,Toronto,750,861,1507,0.46,63,email,cpc,Desktop,Chrome
2024-04-23,USA,New York,970,818,1882,0.5,69,direct,social,Tablet,Opera
2024-04-23,Canada,Toronto,410,280,1275,0.43,211,facebook,email,Tablet,Opera
2024-04-23,USA,New York,646,303,1263,0.5,216,linkedin,social,Desktop,Firefox
2024-04-23,South Africa,Cape Town,607,323,2555,0.46,198,email,cpc,Mobile,Edge
2024-04-23,UK,London,529,691,2347,0.34,99,instagram,cpc,Mobile,Chrome
2024-04-23,Germany,Berlin,941,775,1665,0.62,65,instagram,referral,Tablet,Chrome
2024-04-23,Canada,Toronto,407,804,1156,0.66,288,instagram,cpc,Mobile,Edge
2024-04-23,Canada,Toronto,859,416,2386,0.34,196,direct,organic,Tablet,Chrome
2024-04-23,USA,Los Angeles,616,702,2078,0.42,288,facebook,social,Mobile,Safari
2024-04-22,Brazil,São Paulo,878,468,1393,0.61,258,google,referral,Desktop,Edge
